mp-1080131,0.5477747321128845,0.5213218331336975
mp-288,1.2986347675323486,1.2580252885818481
mp-1018736,0.01703333854675293,0.061412036418914795
mp-4338,0.7626785635948181,0.7521788477897644
mp-28760,0.0791812464594841,0.15114346146583557
mp-8947,0.4281347990036011,0.35137325525283813
mp-1007824,1.8269166946411133,1.7341582775115967
mp-1079848,0.5670263767242432,0.5228652954101562
mp-1106381,0.1492191106081009,0.11193081736564636
mp-2371,-0.055517327040433884,-0.13198071718215942
mp-11736,1.629817247390747,1.686730146408081
mp-6356,0.6053050756454468,0.650445818901062
mp-8840,0.5024271011352539,0.42918065190315247
mp-17792,0.008600171655416489,-0.003042459487915039
mp-10226,0.5682017207145691,0.5237138271331787
mp-653561,-0.18708664178848267,-0.08395469188690186
mp-30947,0.2944662272930145,0.38425636291503906
mp-8347,0.38201704621315,0.345209538936615
mp-568543,-0.045757491141557693,0.07181185483932495
mp-6227,1.1055102348327637,0.9747795462608337
mp-1394,0.21748393774032593,0.2078414261341095
mp-1397,-0.08618614822626114,-0.1200641393661499
mp-20343,0.025305865332484245,0.22652584314346313
mp-6333,0.9190781116485596,1.0329291820526123
mp-14795,0.10720997303724289,0.09081664681434631
mp-558570,0.587710976600647,0.4778297245502472
mp-2030,1.092018485069275,1.0628702640533447
mp-29603,-0.10790539532899857,-0.11067461967468262
mp-2293,1.308350920677185,1.0908795595169067
mp-6763,0.5145477652549744,0.6245459914207458
mp-1078696,-0.026872146874666214,0.35115793347358704
mp-983565,1.0937718152999878,1.1104342937469482
mp-1018652,-0.07058107107877731,-0.11230736970901489
mp-542627,0.2095150202512741,0.21895048022270203
mp-383,-0.2518119812011719,-0.26034992933273315
mp-557142,1.0553783178329468,0.9774746894836426
mp-18664,-0.04095860943198204,0.08837324380874634
mp-6228,1.1195857524871826,1.0629527568817139
mp-9763,0.07554696500301361,0.020405352115631104
mp-571162,0.816903829574585,0.8101397752761841
mp-3349,0.6354837417602539,0.704902172088623
mp-558362,0.7528164386749268,0.8195129632949829
mp-3463,1.130976676940918,1.0792410373687744
mp-3650,0.12057393044233322,0.08656352758407593
mp-19376,1.5822906494140625,1.5525949001312256
mp-11108,0.506505012512207,0.4454609751701355
mp-28853,0.5514500141143799,0.5726264119148254
mp-542200,0.5314789414405823,0.5035242438316345
mp-10281,1.020361304283142,1.2699414491653442
mp-1087504,0.3344537615776062,0.34166398644447327
mp-9480,0.49415460228919983,0.39299654960632324
mp-3978,0.49554434418678284,0.6184865236282349
mp-10519,0.7143297791481018,0.7122380137443542
mp-3098,1.460446834564209,1.4044182300567627
mp-3451,0.21748393774032593,0.11765053868293762
mp-1868,0.7250944972038269,0.7228624224662781
mp-6922,2.0684456825256348,1.922179937362671
mp-19907,-0.5686362385749817,-0.3714718818664551
mp-3370,1.389697551727295,1.4019705057144165
mp-29303,-0.03151705116033554,-0.04136037826538086
mp-2189,0.3598354756832123,0.31241244077682495
mp-4338,0.7626785635948181,0.7521788477897644
mp-20832,0.406540185213089,0.4824797511100769
mp-1183370,0.5514500141143799,0.3396092653274536
mp-2065,1.1728947162628174,1.138735055923462
mp-1513,0.38201704621315,0.3399042785167694
mp-8973,1.9284470081329346,1.774202585220337
mp-1821,-1.096909999847412,-1.038532018661499
mp-5280,1.3787611722946167,1.2833178043365479
mp-555569,0.7007037401199341,0.6479711532592773
mp-19162,1.0937718152999878,1.1720465421676636
mp-567313,0.4742162525653839,0.3986782431602478
mp-1002164,2.122346878051758,2.0361711978912354
mp-563025,0.6646419763565063,0.6402904987335205
mp-1342,0.8512583374977112,0.7670928835868835
mp-624190,-0.102372907102108,-0.0036607980728149414
mp-22512,0.7902851700782776,0.8332933187484741
mp-19795,-0.1191864088177681,-0.12462812662124634
mp-556605,1.2242740392684937,1.2906414270401
mp-8882,1.3843533992767334,1.5442829132080078
mp-571333,0.8401060700416565,0.8422069549560547
mp-545488,1.0285712480545044,1.0297043323516846
mp-867336,0.012837224639952183,-0.00950998067855835
mp-13336,0.05690485239028931,0.07908070087432861
