mp-3592,-0.102372907102108,-0.10595238208770752
mp-1188929,0.6404814124107361,0.5477579832077026
mp-634859,1.0923696756362915,1.0150498151779175
mp-558570,0.587710976600647,0.49106118083000183
mp-10159,-0.08618614822626114,-0.07578068971633911
mp-27907,0.16435284912586212,0.014666974544525146
mp-1105681,0.8162413239479065,0.9662590026855469
mp-441,-0.06550154834985733,-0.08836722373962402
mp-3650,0.12057393044233322,0.08333051204681396
mp-11191,0.8129133582115173,0.8975101709365845
mp-28383,0.2576785683631897,0.28177401423454285
mp-523,0.5145477652549744,0.5804837346076965
mp-8623,-0.0969100147485733,-0.07503300905227661
mp-559112,0.652246356010437,0.7195303440093994
mp-21459,0.5037906765937805,0.5638824105262756
mp-17612,0.40140053629875183,0.3835638761520386
mp-17048,-0.07572071254253387,-0.031075477600097656
mp-18612,-0.03151705116033554,-0.027102410793304443
mp-5794,1.077367901802063,1.0256812572479248
mp-9567,0.3729119896888733,0.4006154537200928
mp-1189598,0.9571282267570496,0.6560245752334595
mp-1095440,0.5538830161094666,0.5763425827026367
mp-31286,-0.11350927501916885,-0.06488728523254395
mp-14411,0.399673730134964,0.39337870478630066
mp-8430,0.2671717405319214,0.2650018334388733
mp-21280,0.3463529646396637,0.41683945059776306
mp-23408,-0.060480747371912,-0.02140939235687256
mp-11770,0.9132838845252991,0.9168932437896729
mp-4175,0.9489017724990845,0.9802254438400269
mp-21019,0.7626785635948181,0.7929032444953918
mp-30543,0.08278536796569824,0.10602536797523499
mp-2589,1.1486026048660278,1.0384325981140137
mp-3827,0.08635982871055603,0.08636602759361267
mp-1105933,0.357934832572937,0.3025553226470947
mp-557225,0.4345689117908478,0.5990388989448547
mp-630328,0.21484385430812836,0.23846319317817688
mp-707135,-0.15490196645259857,0.6010177135467529
mp-1104810,0.3463529646396637,0.37473180890083313
mp-504536,0.399673730134964,0.4169570207595825
mp-680170,-0.055517327040433884,-0.01688474416732788
mp-6408,0.9822712540626526,0.9590533375740051
mp-19833,0.7041504979133606,0.6811504364013672
mp-991676,0.17897695302963257,0.19895747303962708
mp-549706,2.4945859909057617,1.984356164932251
mp-21452,0.21484385430812836,0.17095893621444702
mp-22736,0.8836614489555359,0.8837909698486328
mp-2133,1.573683738708496,1.4454703330993652
mp-7844,0.6364879012107849,0.6391106843948364
mp-864638,0.22788670659065247,0.08088243007659912
mp-1950,0.5132176280021667,0.5335292816162109
mp-4549,0.8318697810173035,0.7831310033798218
mp-1103554,0.7505083680152893,0.7316275835037231
mp-9710,1.385427474975586,1.3302807807922363
mp-4194,0.9745116829872131,0.8855910897254944
mp-21137,0.6830470561981201,0.6848429441452026
mp-149,2.119321823120117,2.579082489013672
mp-17743,1.0480531454086304,1.09792160987854
mp-9338,0.5646660923957825,0.506945013999939
mp-6333,0.9190781116485596,0.820899486541748
mp-10199,0.6618126630783081,0.5817463994026184
mp-5151,0.36921584606170654,0.3348570466041565
mp-560321,0.8102325201034546,0.8682588338851929
mp-754329,1.255995750427246,1.0566056966781616
mp-15687,0.05690485239028931,0.09299451112747192
mp-12910,0.07188200950622559,0.09645548462867737
mp-560885,0.9175055027008057,1.0616343021392822
mp-22756,0.3560258448123932,0.2747271656990051
mp-28595,0.12385164201259613,0.16199690103530884
mp-7826,0.04921802133321762,0.01673126220703125
mp-9693,-0.11350927501916885,-0.09986138343811035
mp-16452,0.3783979117870331,0.3427204191684723
mp-9996,-0.3279021382331848,-0.201307475566864
